TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2015-07-13,USD,CALL,MSFT,45.540001000000004,640,45,2015-10-11
2015-07-13,USD,PUT,FB,90.099998,820,93,2016-07-07
2015-07-13,USD,PUT,BA,146.619995,80,142,2016-01-09
2015-07-15,USD,CALL,AMZN,461.19000199999994,40,446,2015-10-13
2015-07-15,USD,PUT,MSFT,45.759997999999996,380,46,2015-10-13
2015-07-15,USD,CALL,BLCM,19.32,560,19,2016-07-09
2015-07-15,USD,PUT,MSFT,45.759997999999996,170,46,2016-07-09
2015-07-15,USD,CALL,BLCM,19.32,80,19,2016-01-11
2015-07-16,USD,CALL,XRX,27.95784,90,27,2015-10-14
2015-07-16,USD,CALL,XRX,27.95784,420,27,2016-01-12
2015-07-16,USD,CALL,XRX,27.95784,810,28,2016-07-10
2015-07-16,USD,PUT,CHK,11.58,350,11,2015-10-14
2015-07-16,USD,PUT,BA,148.490005,760,155,2016-07-10
2015-07-16,USD,PUT,XRX,27.95784,900,28,2016-07-10
2015-07-16,USD,CALL,CHK,11.58,650,11,2016-01-12
2015-07-16,USD,PUT,FB,90.849998,100,89,2016-07-10
2015-07-17,USD,PUT,AAPL,129.619995,960,124,2015-10-15
2015-07-17,USD,PUT,BA,146.83999599999999,10,142,2016-07-11
2015-07-17,USD,CALL,AMZN,483.01000999999997,870,482,2015-10-15
2015-07-17,USD,CALL,AAPL,129.619995,60,126,2015-10-15
2015-07-17,USD,PUT,AAPL,129.619995,750,135,2016-01-13
2015-07-17,USD,PUT,AMZN,483.01000999999997,120,460,2016-07-11
2015-07-17,USD,PUT,CHK,10.94,900,11,2015-10-15
2015-07-17,USD,PUT,FB,94.970001,980,92,2015-10-15
2015-07-17,USD,CALL,BA,146.83999599999999,460,143,2016-01-13
2015-07-20,USD,CALL,CHK,10.27,260,9,2016-01-16
2015-07-20,USD,CALL,MSFT,46.919998,280,49,2016-07-14
2015-07-20,USD,CALL,AMZN,488.10000599999995,570,469,2016-07-14
2015-07-20,USD,CALL,AMZN,488.10000599999995,780,476,2016-07-14
2015-07-20,USD,CALL,MSFT,46.919998,920,45,2016-07-14
2015-07-20,USD,PUT,AMZN,488.10000599999995,230,482,2015-10-18
2015-07-20,USD,CALL,CHK,10.27,950,10,2016-01-16
2015-07-20,USD,PUT,XRX,28.748354,360,27,2015-10-18
2015-07-21,USD,PUT,XRX,27.905138,700,28,2016-01-17
2015-07-21,USD,CALL,AMZN,488.0,640,484,2016-07-15
2015-07-22,USD,CALL,XRX,28.194994,40,29,2016-01-18
2015-07-23,USD,CALL,AMZN,482.17999299999997,170,482,2015-10-21
2015-07-23,USD,CALL,MSFT,46.110001000000004,260,47,2015-10-21
2015-07-23,USD,CALL,MSFT,46.110001000000004,50,44,2016-07-17
2015-07-23,USD,PUT,CHK,8.71,950,8,2016-07-17
2015-07-23,USD,PUT,XRX,28.484848,740,27,2016-01-19
2015-07-23,USD,PUT,XRX,28.484848,930,27,2016-07-17
2015-07-23,USD,PUT,BLCM,18.790001,730,19,2015-10-21
2015-07-28,USD,CALL,BA,141.809998,780,141,2016-01-24
2015-07-28,USD,PUT,AMZN,526.030029,520,508,2015-10-26
2015-07-28,USD,CALL,BLCM,20.07,640,19,2016-01-24
2015-07-28,USD,PUT,XRX,28.089592,270,27,2016-01-24
2015-07-28,USD,PUT,MSFT,45.34,130,47,2015-10-26
2015-07-29,USD,PUT,BA,144.139999,40,151,2016-01-25
2015-07-29,USD,CALL,AAPL,122.989998,60,123,2016-01-25
2015-07-29,USD,PUT,MSFT,46.290001000000004,400,45,2016-07-23
2015-07-29,USD,CALL,FB,96.989998,910,94,2016-01-25
2015-07-29,USD,CALL,AMZN,529.0,520,550,2016-07-23
2015-07-29,USD,PUT,BA,144.139999,490,148,2015-10-27
2015-07-29,USD,CALL,XRX,28.353096,820,27,2015-10-27
2015-07-30,USD,CALL,AMZN,536.76001,400,562,2016-07-24
2015-07-30,USD,PUT,AMZN,536.76001,240,540,2016-01-26
2015-07-30,USD,CALL,AAPL,122.370003,990,118,2016-07-24
2015-07-30,USD,CALL,CHK,8.97,170,8,2016-07-24
2015-07-30,USD,PUT,FB,95.209999,220,94,2016-07-24
2015-07-30,USD,CALL,MSFT,46.880001,820,44,2016-01-26
2015-07-31,USD,PUT,AMZN,536.150024,150,541,2016-07-25
2015-07-31,USD,PUT,BA,144.169998,230,138,2015-10-29
2015-07-31,USD,CALL,BLCM,20.35,760,19,2016-07-25
2015-07-31,USD,CALL,MSFT,46.700001,850,46,2015-10-29
2015-07-31,USD,CALL,CHK,8.66,850,9,2015-10-29
2015-07-31,USD,CALL,AAPL,121.300003,370,117,2016-07-25
2015-07-31,USD,CALL,AMZN,536.150024,700,558,2016-01-27
2015-07-31,USD,PUT,CHK,8.66,440,8,2016-01-27
2015-07-31,USD,CALL,FB,94.010002,850,93,2016-01-27
2015-08-03,USD,PUT,FB,94.139999,400,90,2016-07-28
2015-08-03,USD,CALL,CHK,8.15,930,8,2015-11-01
2015-08-03,USD,PUT,AAPL,118.440002,10,113,2016-01-30
2015-08-03,USD,PUT,XRX,28.827403999999998,960,29,2016-07-28
2015-08-03,USD,CALL,FB,94.139999,580,91,2016-01-30
2015-08-04,USD,CALL,BA,143.53999299999998,560,140,2016-01-31
2015-08-04,USD,CALL,MSFT,47.540001000000004,350,47,2016-01-31
2015-08-04,USD,PUT,XRX,28.985508000000003,890,27,2016-01-31
2015-08-04,USD,PUT,MSFT,47.540001000000004,40,49,2016-01-31
2015-08-04,USD,CALL,AAPL,114.639999,470,109,2015-11-02
2015-08-05,USD,CALL,FB,96.440002,250,98,2016-02-01
2015-08-05,USD,CALL,BLCM,20.24,620,19,2016-07-30
2015-08-05,USD,PUT,FB,96.440002,130,100,2015-11-03
2015-08-05,USD,CALL,BLCM,20.24,700,21,2016-02-01
2015-08-05,USD,PUT,AMZN,537.01001,720,525,2015-11-03
2015-08-05,USD,CALL,AMZN,537.01001,440,556,2016-07-30
2015-08-05,USD,CALL,CHK,7.03,640,7,2016-02-01
2015-08-05,USD,PUT,AAPL,115.400002,370,111,2016-07-30
2015-08-06,USD,CALL,BA,143.820007,270,145,2016-02-02
2015-08-06,USD,CALL,XRX,28.906456,50,29,2016-02-02
2015-08-06,USD,CALL,AAPL,115.129997,350,111,2016-02-02
2015-08-06,USD,CALL,BLCM,19.799999,100,19,2016-07-31
2015-08-06,USD,PUT,AMZN,529.460022,470,513,2016-07-31
2015-08-06,USD,CALL,FB,95.120003,550,94,2016-07-31
2015-08-07,USD,PUT,AMZN,522.619995,100,534,2016-02-03
2015-08-07,USD,PUT,CHK,8.32,760,8,2015-11-05
2015-08-07,USD,CALL,BA,142.419998,810,147,2016-08-01
2015-08-07,USD,PUT,BA,142.419998,770,143,2016-02-03
2015-08-07,USD,PUT,MSFT,46.740002000000004,910,47,2016-08-01
2015-08-07,USD,PUT,AMZN,522.619995,720,541,2015-11-05
2015-08-11,USD,PUT,AMZN,527.460022,310,512,2015-11-09
2015-08-12,USD,CALL,BA,142.429993,890,146,2016-08-06
2015-08-12,USD,PUT,MSFT,46.740002000000004,750,44,2016-08-06
2015-08-12,USD,CALL,FB,94.190002,830,94,2016-08-06
2015-08-12,USD,PUT,BA,142.429993,570,137,2016-08-06
2015-08-14,USD,PUT,MSFT,47.0,350,48,2016-08-08
2015-08-14,USD,PUT,BLCM,18.48,710,17,2015-11-12
2015-08-14,USD,PUT,BA,145.08999599999999,770,144,2016-02-10
2015-08-17,USD,PUT,XRX,29.960473999999998,640,31,2015-11-15
2015-08-17,USD,PUT,MSFT,47.32,390,45,2016-02-13
2015-08-17,USD,PUT,FB,93.93,180,98,2015-11-15
2015-08-17,USD,CALL,BA,144.440002,240,144,2015-11-15
2015-08-17,USD,CALL,CHK,7.57,170,7,2015-11-15
2015-08-17,USD,CALL,AMZN,535.219971,750,527,2016-02-13
2015-08-17,USD,PUT,CHK,7.57,960,7,2016-08-11
2015-08-17,USD,CALL,MSFT,47.32,760,49,2016-02-13
2015-08-18,USD,PUT,CHK,7.76,630,7,2015-11-16
2015-08-19,USD,PUT,AMZN,532.919983,380,532,2015-11-17
2015-08-19,USD,PUT,AMZN,532.919983,750,558,2015-11-17
2015-08-19,USD,PUT,XRX,29.617918,760,30,2016-02-15
2015-08-19,USD,PUT,BLCM,18.450001,270,18,2016-08-13
2015-08-19,USD,PUT,XRX,29.617918,740,30,2016-08-13
2015-08-19,USD,CALL,MSFT,46.610001000000004,60,48,2016-08-13
2015-08-20,USD,CALL,AMZN,515.780029,730,537,2016-02-16
2015-08-20,USD,PUT,BLCM,17.459999,190,17,2016-02-16
2015-08-20,USD,PUT,AAPL,112.650002,890,116,2016-08-14
2015-08-21,USD,CALL,AAPL,105.760002,210,101,2016-02-17
2015-08-21,USD,CALL,BLCM,17.459999,240,17,2016-08-15
2015-08-21,USD,PUT,AMZN,494.47000099999997,120,482,2015-11-19
2015-08-21,USD,PUT,CHK,6.87,580,6,2016-08-15
2015-08-21,USD,CALL,CHK,6.87,840,6,2016-08-15
2015-08-21,USD,PUT,AAPL,105.760002,660,107,2016-08-15
2015-08-21,USD,PUT,BA,131.71000700000002,450,134,2016-02-17
2015-08-21,USD,CALL,AAPL,105.760002,900,103,2015-11-19
2015-08-21,USD,CALL,AMZN,494.47000099999997,330,472,2015-11-19
2015-08-24,USD,CALL,CHK,6.61,780,6,2016-08-18
2015-08-24,USD,CALL,BA,127.190002,470,128,2016-08-18
2015-08-24,USD,PUT,XRX,26.166007999999998,410,25,2016-02-20
2015-08-24,USD,PUT,FB,82.089996,10,80,2016-02-20
2015-08-24,USD,CALL,XRX,26.166007999999998,940,25,2015-11-22
2015-08-25,USD,CALL,BLCM,16.280001000000002,760,15,2016-02-21
2015-08-25,USD,PUT,BLCM,16.280001000000002,290,16,2015-11-23
2015-08-25,USD,PUT,XRX,25.454546,830,24,2016-08-19
2015-08-25,USD,PUT,AAPL,103.739998,860,103,2016-08-19
2015-08-25,USD,PUT,AMZN,466.369995,980,462,2015-11-23
2015-08-25,USD,PUT,CHK,6.03,900,6,2016-08-19
2015-08-26,USD,CALL,XRX,26.24506,500,26,2016-02-22
2015-08-26,USD,CALL,BLCM,16.68,320,16,2016-08-20
2015-08-27,USD,CALL,MSFT,43.900002,770,42,2016-08-21
2015-08-27,USD,CALL,MSFT,43.900002,550,41,2015-11-25
2015-08-27,USD,CALL,AAPL,112.91999799999999,280,118,2016-08-21
2015-08-27,USD,PUT,FB,89.730003,80,88,2016-02-23
2015-08-28,USD,PUT,FB,91.010002,640,89,2015-11-26
2015-08-28,USD,CALL,AMZN,518.01001,550,542,2015-11-26
2015-08-28,USD,CALL,MSFT,43.93,390,45,2016-08-22
2015-08-28,USD,PUT,BA,133.240005,230,132,2016-02-24
2015-08-28,USD,CALL,BLCM,17.34,690,17,2016-08-22
2015-08-28,USD,PUT,XRX,27.167326,960,28,2016-02-24
2015-08-28,USD,CALL,FB,91.010002,270,94,2016-02-24
2015-08-28,USD,PUT,AAPL,113.290001,510,114,2016-08-22
2015-08-31,USD,PUT,CHK,7.81,250,8,2016-08-25
2015-08-31,USD,PUT,BA,130.679993,820,135,2016-02-27
2015-08-31,USD,CALL,CHK,7.81,850,7,2015-11-29
2015-08-31,USD,PUT,XRX,26.798417999999998,960,27,2016-08-25
2015-08-31,USD,PUT,BLCM,17.059998999999998,720,17,2015-11-29
2015-08-31,USD,CALL,FB,89.43,750,93,2016-08-25
2015-09-01,USD,CALL,FB,87.230003,680,88,2016-02-28
2015-09-01,USD,CALL,AAPL,107.720001,150,111,2016-02-28
2015-09-01,USD,PUT,AMZN,496.540009,180,511,2016-08-26
2015-09-01,USD,CALL,BLCM,16.48,810,16,2015-11-30
2015-09-01,USD,CALL,CHK,7.57,660,7,2016-02-28
2015-09-02,USD,CALL,MSFT,43.360001000000004,330,44,2015-12-01
2015-09-02,USD,CALL,BLCM,16.889999,360,17,2016-02-29
2015-09-02,USD,PUT,BLCM,16.889999,240,17,2015-12-01
2015-09-02,USD,PUT,AAPL,112.339996,270,114,2015-12-01
2015-09-02,USD,PUT,FB,89.889999,800,88,2016-02-29
2015-09-02,USD,CALL,AAPL,112.339996,20,110,2016-02-29
2015-09-02,USD,PUT,MSFT,43.360001000000004,870,44,2016-02-29
2015-09-03,USD,PUT,AAPL,110.370003,40,114,2016-03-01
2015-09-03,USD,PUT,CHK,7.44,20,7,2016-08-28
2015-09-03,USD,PUT,AAPL,110.370003,830,112,2016-08-28
2015-09-03,USD,CALL,AMZN,504.72000099999997,880,526,2016-08-28
2015-09-03,USD,PUT,AMZN,504.72000099999997,260,515,2016-03-01
2015-09-03,USD,PUT,BA,131.020004,750,133,2016-08-28
2015-09-03,USD,CALL,FB,88.150002,260,85,2016-08-28
2015-09-03,USD,PUT,AAPL,110.370003,760,114,2016-03-01
2015-09-03,USD,PUT,AAPL,110.370003,920,108,2015-12-02
2015-09-04,USD,PUT,FB,88.260002,930,87,2016-03-02
2015-09-08,USD,CALL,BA,133.820007,500,129,2016-03-06
2015-09-08,USD,CALL,BLCM,16.92,240,17,2016-09-02
2015-09-08,USD,CALL,AMZN,517.539978,960,503,2016-09-02
2015-09-08,USD,PUT,MSFT,43.889998999999996,290,42,2016-09-02
2015-09-09,USD,CALL,AMZN,516.8900150000001,530,503,2016-09-03
2015-09-10,USD,CALL,FB,91.980003,180,87,2015-12-09
2015-09-10,USD,CALL,BLCM,17.530001000000002,50,16,2015-12-09
2015-09-11,USD,PUT,MSFT,43.48,640,43,2015-12-10
2015-09-11,USD,CALL,AAPL,114.209999,310,117,2016-03-09
2015-09-11,USD,CALL,BA,134.669998,800,137,2016-03-09
2015-09-11,USD,CALL,BA,134.669998,940,129,2015-12-10
2015-09-14,USD,PUT,AAPL,115.309998,300,119,2016-09-08
2015-09-14,USD,PUT,CHK,7.92,670,7,2016-09-08
2015-09-14,USD,CALL,BA,134.429993,150,127,2016-03-12
2015-09-14,USD,PUT,FB,92.309998,440,94,2016-03-12
2015-09-14,USD,PUT,AAPL,115.309998,100,114,2016-03-12
2015-09-14,USD,PUT,XRX,27.193676,40,26,2016-03-12
2015-09-14,USD,PUT,FB,92.309998,770,94,2016-09-08
2015-09-14,USD,PUT,MSFT,43.040001000000004,80,41,2015-12-13
2015-09-14,USD,CALL,FB,92.309998,980,92,2016-03-12
2015-09-15,USD,CALL,BA,136.300003,390,131,2015-12-14
2015-09-15,USD,PUT,MSFT,43.98,860,46,2015-12-14
2015-09-15,USD,PUT,CHK,7.89,70,8,2016-03-13
2015-09-15,USD,PUT,BLCM,19.77,550,18,2016-09-09
2015-09-15,USD,PUT,MSFT,43.98,910,42,2016-09-09
2015-09-15,USD,PUT,BA,136.300003,660,129,2015-12-14
2015-09-15,USD,CALL,XRX,27.878788,530,27,2016-09-09
2015-09-15,USD,CALL,MSFT,43.98,610,42,2015-12-14
2015-09-16,USD,CALL,AMZN,527.3900150000001,140,510,2015-12-15
2015-09-16,USD,PUT,BA,137.199997,70,139,2016-09-10
2015-09-16,USD,PUT,AMZN,527.3900150000001,380,547,2016-09-10
2015-09-16,USD,CALL,BLCM,18.67,840,18,2016-09-10
2015-09-16,USD,PUT,XRX,27.98419,640,27,2015-12-15
2015-09-16,USD,PUT,CHK,9.0,900,8,2016-09-10
2015-09-16,USD,CALL,BLCM,18.67,630,19,2016-09-10
2015-09-17,USD,PUT,BA,137.449997,140,134,2016-09-11
2015-09-17,USD,PUT,AAPL,113.91999799999999,820,116,2015-12-16
2015-09-17,USD,PUT,FB,94.339996,930,92,2016-03-15
2015-09-17,USD,PUT,AMZN,538.869995,750,549,2015-12-16
2015-09-17,USD,PUT,AMZN,538.869995,160,549,2015-12-16
2015-09-18,USD,CALL,XRX,27.272728000000004,320,26,2016-09-12
2015-09-18,USD,PUT,AAPL,113.449997,320,117,2016-03-16
2015-09-18,USD,PUT,AMZN,540.26001,510,564,2015-12-17
2015-09-18,USD,PUT,XRX,27.272728000000004,500,26,2016-03-16
2015-09-18,USD,CALL,BLCM,19.34,120,19,2016-09-12
2015-09-18,USD,CALL,FB,94.400002,760,93,2016-03-16
2015-09-18,USD,PUT,FB,94.400002,70,90,2015-12-17
2015-09-18,USD,CALL,XRX,27.272728000000004,840,28,2016-09-12
2015-09-18,USD,PUT,XRX,27.272728000000004,670,26,2016-09-12
2015-09-21,USD,PUT,XRX,27.694334,330,26,2016-09-15
2015-09-21,USD,PUT,CHK,8.58,520,8,2016-09-15
2015-09-21,USD,PUT,CHK,8.58,430,8,2016-09-15
2015-09-21,USD,CALL,AMZN,548.3900150000001,490,557,2016-09-15
2015-09-22,USD,PUT,FB,92.959999,910,91,2015-12-21
2015-09-22,USD,CALL,XRX,27.220026,550,28,2015-12-21
2015-09-22,USD,PUT,XRX,27.220026,860,28,2016-09-16
2015-09-22,USD,PUT,FB,92.959999,340,89,2015-12-21
2015-09-22,USD,CALL,BA,133.990005,470,132,2016-09-16
2015-09-23,USD,PUT,CHK,7.58,40,7,2016-09-17
2015-09-25,USD,PUT,MSFT,43.939999,150,43,2016-09-19
2015-09-25,USD,PUT,AMZN,524.25,480,517,2015-12-24
2015-09-25,USD,CALL,AAPL,114.709999,70,111,2015-12-24
2015-09-28,USD,PUT,BA,128.130005,220,127,2016-09-22
2015-09-28,USD,CALL,AAPL,112.440002,770,116,2016-03-26
2015-09-28,USD,PUT,XRX,25.401844,90,26,2015-12-27
2015-09-28,USD,PUT,FB,89.209999,770,89,2016-03-26
2015-09-29,USD,CALL,MSFT,43.439999,20,42,2016-03-27
2015-09-29,USD,CALL,CHK,6.79,160,6,2016-03-27
2015-09-29,USD,CALL,MSFT,43.439999,80,43,2016-03-27
2015-09-29,USD,PUT,XRX,25.006588,550,25,2016-09-23
2015-09-30,USD,CALL,FB,89.900002,500,89,2016-03-28
2015-09-30,USD,CALL,FB,89.900002,690,90,2016-09-24
2015-09-30,USD,PUT,MSFT,44.259997999999996,980,44,2016-09-24
2015-09-30,USD,CALL,AAPL,110.300003,400,110,2016-03-28
2015-09-30,USD,PUT,CHK,7.33,770,7,2015-12-29
2015-09-30,USD,CALL,AAPL,110.300003,240,108,2016-03-28
2015-09-30,USD,CALL,CHK,7.33,640,7,2016-03-28
2015-09-30,USD,PUT,BLCM,14.53,220,14,2016-09-24
2015-09-30,USD,CALL,AMZN,511.89001500000006,320,532,2016-09-24
2015-10-01,USD,PUT,BLCM,15.04,570,14,2016-09-25
2015-10-01,USD,CALL,XRX,25.401844,740,25,2016-09-25
2015-10-01,USD,CALL,MSFT,44.610001000000004,180,46,2015-12-30
2015-10-01,USD,CALL,XRX,25.401844,680,25,2016-09-25
2015-10-01,USD,CALL,AAPL,109.58000200000001,20,105,2015-12-30
2015-10-01,USD,CALL,AMZN,520.719971,910,497,2016-09-25
2015-10-01,USD,CALL,MSFT,44.610001000000004,260,45,2016-09-25
2015-10-01,USD,PUT,BLCM,15.04,680,15,2016-09-25
2015-10-02,USD,PUT,BLCM,15.4,620,15,2016-09-26
2015-10-02,USD,PUT,CHK,7.89,890,8,2016-09-26
2015-10-02,USD,CALL,MSFT,45.57,620,45,2015-12-31
2015-10-02,USD,CALL,FB,92.07,980,88,2015-12-31
2015-10-02,USD,CALL,XRX,25.955204000000002,230,25,2016-09-26
2015-10-02,USD,PUT,FB,92.07,720,96,2016-03-30
2015-10-02,USD,CALL,BA,132.559998,970,127,2015-12-31
2015-10-02,USD,PUT,FB,92.07,950,92,2016-09-26
2015-10-05,USD,PUT,FB,94.010002,770,97,2016-09-29
2015-10-06,USD,CALL,BA,134.630005,120,140,2016-04-03
2015-10-06,USD,CALL,FB,92.800003,700,88,2016-09-30
2015-10-06,USD,CALL,CHK,8.98,500,9,2016-09-30
2015-10-06,USD,CALL,MSFT,46.75,280,46,2016-09-30
2015-10-08,USD,CALL,BA,139.03999299999998,720,135,2016-04-05
2015-10-08,USD,PUT,AMZN,533.159973,520,554,2016-04-05
2015-10-08,USD,CALL,MSFT,47.450001,390,48,2016-04-05
2015-10-08,USD,PUT,CHK,9.34,330,9,2016-10-02
2015-10-08,USD,CALL,CHK,9.34,620,9,2016-10-02
2015-10-08,USD,CALL,AAPL,109.5,630,114,2016-10-02
2015-10-12,USD,PUT,BA,140.679993,670,143,2016-10-06
2015-10-12,USD,PUT,XRX,27.562582,910,27,2016-04-09
2015-10-12,USD,CALL,MSFT,47.0,600,45,2016-01-10
2015-10-12,USD,PUT,CHK,8.24,560,8,2016-04-09
2015-10-12,USD,PUT,AMZN,550.1900019999999,530,536,2016-01-10
2015-10-12,USD,CALL,MSFT,47.0,60,46,2016-10-06
2015-10-12,USD,PUT,XRX,27.562582,400,28,2016-10-06
2015-10-12,USD,CALL,MSFT,47.0,400,48,2016-10-06
2015-10-13,USD,PUT,FB,94.120003,270,94,2016-04-10
2015-10-13,USD,CALL,AAPL,111.790001,90,115,2016-10-07
2015-10-13,USD,CALL,AAPL,111.790001,620,113,2016-04-10
2015-10-14,USD,PUT,BA,134.220001,840,139,2016-10-08
2015-10-14,USD,CALL,AAPL,110.209999,220,107,2016-10-08
2015-10-15,USD,PUT,BLCM,14.62,640,14,2016-01-13
2015-10-15,USD,CALL,AAPL,111.860001,180,109,2016-04-12
2015-10-16,USD,PUT,AAPL,111.040001,240,112,2016-04-13
2015-10-16,USD,PUT,FB,97.540001,730,99,2016-01-14
2015-10-19,USD,CALL,AMZN,573.150024,240,585,2016-01-17
2015-10-19,USD,CALL,AAPL,111.730003,380,116,2016-04-16
2015-10-19,USD,PUT,MSFT,47.619999,170,46,2016-01-17
2015-10-19,USD,CALL,MSFT,47.619999,90,47,2016-10-13
2015-10-19,USD,CALL,AMZN,573.150024,650,562,2016-04-16
2015-10-19,USD,PUT,XRX,26.85112,570,26,2016-01-17
2015-10-19,USD,PUT,MSFT,47.619999,110,49,2016-01-17
2015-10-19,USD,PUT,MSFT,47.619999,190,46,2016-10-13
2015-10-20,USD,CALL,BLCM,13.7,250,13,2016-04-17
2015-10-22,USD,CALL,AMZN,563.909973,970,556,2016-10-16
2015-10-22,USD,PUT,AAPL,115.5,210,118,2016-04-19
2015-10-22,USD,CALL,CHK,7.8,650,7,2016-04-19
2015-10-22,USD,CALL,CHK,7.8,910,8,2016-10-16
2015-10-22,USD,PUT,XRX,27.114624,410,26,2016-10-16
2015-10-22,USD,CALL,BA,146.309998,970,149,2016-01-20
2015-10-22,USD,PUT,BLCM,13.03,880,13,2016-10-16
2015-10-22,USD,PUT,BA,146.309998,430,152,2016-10-16
2015-10-23,USD,CALL,AMZN,599.030029,560,578,2016-01-21
2015-10-23,USD,PUT,BA,146.699997,780,139,2016-01-21
2015-10-23,USD,PUT,BA,146.699997,400,148,2016-10-17
2015-10-23,USD,CALL,MSFT,52.869999,180,52,2016-01-21
2015-10-23,USD,PUT,FB,102.190002,620,103,2016-04-20
2015-10-23,USD,CALL,AAPL,119.08000200000001,170,118,2016-10-17
2015-10-23,USD,PUT,MSFT,52.869999,160,51,2016-10-17
2015-10-26,USD,PUT,BA,146.699997,580,140,2016-01-24
2015-10-26,USD,PUT,XRX,26.429512,180,25,2016-01-24
2015-10-26,USD,CALL,XRX,26.429512,90,26,2016-10-20
2015-10-26,USD,CALL,XRX,26.429512,500,27,2016-04-23
2015-10-26,USD,PUT,AAPL,115.279999,510,114,2016-10-20
2015-10-26,USD,PUT,CHK,7.13,980,7,2016-01-24
2015-10-27,USD,PUT,MSFT,53.689999,690,51,2016-01-25
2015-10-27,USD,PUT,BLCM,13.55,940,13,2016-01-25
2015-10-27,USD,CALL,XRX,24.479578,700,25,2016-10-21
2015-10-27,USD,CALL,CHK,6.72,170,6,2016-04-24
2015-10-27,USD,PUT,FB,103.699997,20,102,2016-04-24
2015-10-27,USD,PUT,BA,148.46000700000002,830,150,2016-04-24
2015-10-27,USD,PUT,FB,103.699997,830,101,2016-01-25
2015-10-27,USD,CALL,MSFT,53.689999,240,54,2016-04-24
2015-10-27,USD,CALL,AMZN,611.01001,300,608,2016-04-24
2015-10-28,USD,PUT,CHK,6.97,470,7,2016-10-22
2015-10-28,USD,CALL,BLCM,13.79,340,13,2016-01-26
2015-10-28,USD,CALL,FB,104.199997,320,104,2016-01-26
2015-10-28,USD,CALL,XRX,24.664032000000002,320,24,2016-04-25
2015-10-28,USD,CALL,MSFT,53.98,550,53,2016-04-25
2015-10-28,USD,CALL,CHK,6.97,580,6,2016-04-25
2015-10-29,USD,PUT,CHK,6.94,250,6,2016-04-26
2015-10-29,USD,PUT,AAPL,120.529999,720,123,2016-10-23
2015-10-29,USD,PUT,AMZN,626.549988,160,636,2016-04-26
2015-10-29,USD,PUT,XRX,24.61133,760,24,2016-01-27
2015-10-30,USD,CALL,BLCM,12.51,380,13,2016-01-28
2015-10-30,USD,CALL,FB,101.970001,420,106,2016-10-24
2015-10-30,USD,PUT,BLCM,12.51,670,12,2016-04-27
2015-10-30,USD,PUT,XRX,24.743084,620,25,2016-10-24
2015-10-30,USD,CALL,CHK,7.13,570,7,2016-04-27
2015-10-30,USD,CALL,FB,101.970001,100,101,2016-10-24
2015-10-30,USD,PUT,CHK,7.13,640,7,2016-04-27
2015-10-30,USD,PUT,AAPL,119.5,700,117,2016-01-28
2015-11-02,USD,PUT,FB,103.309998,330,102,2016-01-31
2015-11-02,USD,PUT,AMZN,628.349976,190,635,2016-01-31
2015-11-02,USD,CALL,CHK,7.45,10,7,2016-01-31
2015-11-02,USD,PUT,MSFT,53.240002000000004,310,53,2016-04-30
2015-11-02,USD,PUT,MSFT,53.240002000000004,850,53,2016-10-27
2015-11-02,USD,CALL,XRX,25.533596,100,25,2016-01-31
2015-11-03,USD,CALL,XRX,25.66535,200,25,2016-02-01
2015-11-03,USD,CALL,MSFT,54.150002,240,54,2016-05-01
2015-11-03,USD,PUT,FB,102.58000200000001,180,102,2016-02-01
2015-11-03,USD,CALL,XRX,25.66535,810,26,2016-10-28
2015-11-03,USD,PUT,CHK,7.61,810,7,2016-05-01
2015-11-03,USD,CALL,BA,148.08999599999999,900,151,2016-02-01
2015-11-04,USD,CALL,CHK,7.46,690,7,2016-02-02
2015-11-04,USD,CALL,AMZN,640.950012,170,670,2016-05-02
2015-11-04,USD,PUT,BLCM,15.22,760,15,2016-02-02
2015-11-04,USD,PUT,AAPL,122.0,920,127,2016-10-29
2015-11-04,USD,PUT,AMZN,640.950012,310,617,2016-10-29
2015-11-04,USD,PUT,AMZN,640.950012,620,608,2016-10-29
2015-11-04,USD,PUT,CHK,7.46,590,7,2016-02-02
2015-11-04,USD,PUT,CHK,7.46,720,7,2016-10-29
2015-11-04,USD,PUT,BLCM,15.22,630,15,2016-10-29
2015-11-05,USD,CALL,XRX,25.375494,590,25,2016-10-30
2015-11-05,USD,CALL,BA,147.970001,170,145,2016-10-30
2015-11-05,USD,PUT,FB,108.760002,700,108,2016-05-03
2015-11-05,USD,PUT,XRX,25.375494,350,26,2016-02-03
2015-11-06,USD,PUT,AMZN,659.369995,750,632,2016-10-31
2015-11-06,USD,PUT,AAPL,121.059998,510,124,2016-10-31
2015-11-09,USD,PUT,AMZN,655.48999,310,666,2016-05-07
2015-11-09,USD,PUT,AMZN,655.48999,550,670,2016-05-07
2015-11-09,USD,PUT,CHK,7.27,330,7,2016-11-03
2015-11-09,USD,PUT,BLCM,16.76,950,16,2016-11-03
2015-11-09,USD,PUT,XRX,25.507246,570,24,2016-11-03
2015-11-09,USD,CALL,CHK,7.27,440,7,2016-02-07
2015-11-10,USD,CALL,AMZN,659.679993,270,664,2016-02-08
2015-11-10,USD,CALL,AMZN,659.679993,350,668,2016-11-04
2015-11-10,USD,PUT,MSFT,53.509997999999996,840,54,2016-11-04
